about;name;Organisation_oGRN;Organisation_ChildOrganisations;Organisation_Roles
34bdfa64b33c4394ac0c46442b531e43;Уренгойский филиал ООО «Газпром энерго»;1027739841370;;
be6d697967f747baae7f748254fc55c3;Филиал «Владимирский» ПАО «Т Плюс»;1056315070350;;
22094b1b9add4913a0634880fcbc2ca4;АО «ИЭСК» филиал Южные электрические сети;1093850013762;;
ca8e8c435a254ceeba9a28be18aa0b43;АО «НЗИВ»;1115483001567;;
7af6965a5b2a4392897fd71560f1e6eb;ООО «РубЛит»;1142209000636;;
d37d90ae1bd2456c9fa1099dd278824b;АО «НК НПЗ»;1026303118126;;
939dda4088ef4cf9aa51b6f25ed68e5a;ООО «Уралэнерго»;;;
30e2a75c54e048c98c0582abd0e79e5e;Сургутская дистанция электроснабжения Свердловской дирекции по энергообеспечению;;;
f17d03f3e6c5444aaedc96c913739b60;п/я М-5111;;;
54ddc1c2fbe24a369a6894e8acfcac0a;ПАО «ОАК» - НАЗ «Сокол»;1067759884598;;
19a6c8681edc4879a94b1a18760732b6;АО «ОЭЗ ППТ «Калуга»;1134024000120;;
364cd5acbc9844f8bb947d69f1513f30;ОАО «Юрьевецкие электрические сети»;;;
13b5d803969942f9aae1bea349d238bf;ООО «Лысьва-теплоэнерго»;1076320005410;;
0b6b44420eea4525bd0006255a3059c3;АО «Жирекенский ГОК»;1027500903308;;
04f9545f33a14ab9b149714772fda05c;ООО «ПромТехноПарк»;1137154010025;;
7e285f1abc784878b8bb0ab69985db52;ООО «Юргинский машзавод»;1194205010196;;
ba9b2850f7de45f2aa4644232e702c0a;АО «Комбайнмашстрой»;1097154008302;;
525dc0a335cd4d68948c3d34bd7c0cd5;АО «ЦИУС ЕЭС»;1087746041151;;
eafbf2e14e0747eca34f56d3468dc369;ООО «ТК «Зелёная линия»;1027810304356;;
04cfa23fd8054c4584faddc0bac683a3;ООО «Континентал Калуга»;1114027005311;;
161f5938eeee44e98eb714e33ce56cc4;ООО «ДМЗ»;1237700909819;;
cf60d9b9f0c24b4e8788a182fc920eea;ООО УК «Рудгормаш»;1043600092800;;
b77c4065900d4848b27b5286e1e70684;МЭТП Главтрансформатор;;;
f456cb1527534005bf133763786f372b;ООО «Газпром трансгаз Краснодар»;1072308003063;;
eb16983da5b047b18ad0ea8df8a077cb;ООО «Оренбургские электросети»;1185658018534;;
48468574bb5d4aa99636a2b201a03352;Инзерская дистанция электроснабжения Куйбышевской дирекции по энергообеспечению;1037739877295;;
e2b60e7d750c4f7f934c88e87c21c309;Завод СЭА;;;
ee4c36223f334bea9852140a34b79eaf;АО «Комбинат КМАруда»;1023102258497;;
c7253d599bff40e5ba4e68d8b4a5e3d4;ООО «НЗМП»;1026303118181;;
612969825abf4019ab5ec6345b818ba7;Чебоксарский завод Энергозапчасть;;;
4dd1a4c20cab49399e6ebb5d1089c4d7;АО «Уралоргсинтез»;1025902030549;;
1d2b83e8da4048fea2b140b679fc84d2;ООО «Экран»;1147457000074;;
9a8d62b232fb49ee8830c9254bf137d4;АО «Нижневартовская ГРЭС»;1078603011321;;
b7827e1fd909493c899d2c924dbe3ef0;ООО «Актон»;1152364000381;;
25c5132a26b94d3089819f0d02d57bc0;ООО «Песчанка Энерго»;1132468005042;;
5648c3ad6b324341b8acaf5bddaee699;АО «Тепличное»;1181326002296;;
8cc96f952c3d4e18bb8b95b0b598a62e;Санкт-Петербург-Балтийская дистанция электроснабжения ОАО «РЖД»;1037739877295;;
9f120065408648c7b34d0dfa1455c28e;SAMSUNG;;;
5303e78456e04f9fadce12400d47f21b;ПАО «ЧКПЗ»;1027402696023;;
d6ade364270d4463956647055f8ef558;Филиал ПАО «Россети» - Северо-Кавказское ПМЭС;1024701893336;;
d055fdae94fd445f88be7d6029ccbfd2;ООО «СГЭС»;1068602153773;;
37dee6ce91704324a21ae4a9b078a325;УФСИН России по Курской Области;1034637011320;;
50ffd181585c469d986e9c86b65adb81;"НПО ""Август"" г. Москва";;;
6d74c253878a4936a11b52eaec5b2ee8;Филиал ПАО «Камчатскэнерго» Камчатские ТЭЦ;1024101024078;;
e71602b31b3d44b8b41d0a6c012d71c1;ООО «Соровскнефть»;1077203059548;;
965457da320b48299209a58107a0f7b3;Филиал ООО «БГК» Затонская ТЭЦ;1060277052098;;
54dc8094aa484c17b2743ed46e55997e;ООО «ЕвроХим Северо-Запад-2»;1174704012757;;
2d864157bd9e4718aa8a520bc5defc69;АО «Стенд»;1043700611778;;
48f983515b1f46cc8678030643e23b83;Филиал «Пензенский» ПАО «Т Плюс»;1056315070350;;
0c343b3feeef4b28a3cc655aae11bef9;ООО «ВО «Технопромэкспорт»;1147746527279;;
e7087e2a50604ab78770c80749e0b1fe;АО «Россети Мобильные ГТЭС»;1067746865493;;
04a51fbbaff5411f8d3e672600e4c5f2;ООО «АВИОР»;;;
f2718b6a1a484f62a9c450ea9e5f4218;ООО «Электросеть ЕС»;1202400001275;;
265c33e43a11433b92ed9b2dd0fde2ab;Филиал ПАО «Россети Юг» – «Волгоградэнерго»;1076164009096;;
88bb785e10eb48269e49d6d773588356;Филиал ПАО «ОГК-2» Киришская ГРЭС;1052600002180;;
3dd34a9d9db6490494c9b01a0d27f158;Kato Engineering;;;
27ff1a75c3c5461989da029ca601d83f;ООО «ТранснефтьЭлектросетьСервис»;;;
9a06c54e62e54eaa91404e0940201d52;Marelli Motori;;;
b517195863b14dac9a0f2a283305e0c6;CEDASPE;;;
f0bb448e51fe45288a02e0b65f611bff;ООО «Русагро-Тамбов»;1166820058570;;
df965e62fed14a62acc07378ebdb596f;ООО «Восток-Энерго»;1234700002712;;
98c2c715ef1a45e99a1f443c9b017ce8;ОАО «Северсталь-метиз»;1043500252058;;
9a9db0b8c0e7404b9074967927c61707;ПАО «Форвард Энерго»;1058602102437;;
c1f787e1200f4669ba651c48865dcf85;Смоленская дистанция электроснабжения Московской дирекции по энергообеспечению;1037739877295;;
3ad956bebbc843f0a024542f78994de4;АО «Волгацеммаш»;1246300019393;;
44e1ff594e384441a3994dea649122ca;АО «Уральская фольга»;1036602271386;;
d2600ba6807940299242ed7797f5afe2;Филиал ФГУП «РФЯЦ-ВНИИЭФ» «НИИИС им. Ю.Е. Седакова»;1025202199791;;
b78c53a5ce8843649094ecabdd3f58d2;ООО «КНАУФ Инсулейшн»;1045009158150;;
2ce2b464dc944262a3eab09cedabae61;ООО «ВКМ-Сталь»;1051327015101;;
b6dca5cb358d43c0a9d603427205d2b6;Yunnan Switchgear Factory;;;
def2409bbbc348ec8272c2a506ef60e5;Элеком;;;
3444f6ae41344c53bfa2d6638a98da68;Филиал ПАО «Россети Центр и Приволжье» - «Ивэнерго»;1023700554767;;
17047adcb2d7404e934a6960f501655e;Филиал ПАО «Россети» – Кузбасское ПМЭС;1024701893336;;
04ebcf330d2b4ddb9eaf0d28b4bc7343;АО «Мальцовский портландцемент»;1023200525281;;
355d923c10aa4cac9b139ed1cfd27e2f;ПАО «ТГК-2» Архангельская ТЭЦ;1057601091151;;
13cbeb27163b401589770fae3f76b1de;ПАО «Нижнекамскшина»;1021602498114;;
ff246aba12e3452a99860e4d50b74431;ПАО «Россети Юг»;1076164009096;724c6c4663eb44ee9c1fa0e10af387a5;
c56edc045cf249f1a6fcb2bb86b8cc45;Мгинская дистанция электроснабжения ОАО «РЖД»;1037739877295;;
911e070e715c41378e4e02ceaae87008;АО «ЭЦМ»;1101673000571;;
886be6108ab8414680f3012b4f50ccf8;Филиал «Коми» ПАО «Т Плюс»;1056315070350;;
942db244df1e4995a9d9873876cbc1c5;ООО «Ставролен»;1022603220518;;
00e73b7adecd47328efdb1433056aeff;Харьковский турбинный завод;;;
4e3204e901c74ae2865475ae285b1734;АО «Земетчинский сахарный завод»;1025800765011;;
8cdb10ef409a492eb56014c1a7c62865;ГУП ДНР РЭК;1229300084034;;
11bf948913a840a48b84d1c691581c8e;ООО «НЕФТЕГАЗОВАЯ КОМПАНИЯ ПОТОК»;1236600052810;;
9797b2ccc15b41a19a39ef99be27d336;АО «Электросеть» (Обособленное подразделение в г. Междуреченск);1087746413468;;
f22507823ae34463abbba8612ac994b5;"АО ВО ""Электроаппарат""";;;
3d8d7181f851463e9ebd6b3c9f7f7a07;АО «ВОЭ»;1023402971272;;
1372edeb4cc74130ba11c55bec8cf161;LE MATERIEL ELECTRIQUE S-W;;;
fb905cd9c62f477db6c2040eddb714fa;Ideal Electric;;;
371effe1c45b41ca988ef3c9b96175e7;Ansaldo Energia;;;
a40b4bf08ef8498d9651a2240e643030;ООО «ЭНЕРГОТРАНЗИТ»;1185476076213;;
9719b2cdbb144736a3a5cd33f44f526d;ООО «ЛМЗ-Энерго» Лысьвенский металлургический завод;1025901922947;;
5bd9fac605c64266b7e538e024df651a;АО «БКО»;1025300987139;;
d4648ca5f16646af9110dd1b4f8f721d;ГК «Хевел Солар»;;bbd33cd8ab2b414c8e5c9a9c5e24e90f;
f70d8cab1c4848f5bdecc180c48454e5;SECOM;;;
aab92893ccba47449b53e520e3eac58d;ООО «РусВинил»;1075262019766;;
ff425f3714584e089824dd2434673628;АО «Полюс Магадан»;1024900784633;;
88fde81c3d2f41b09306679ff3751aa3;ООО «Альянс-Энерджи»;1097746758163;;
30255f9e32254e8e90d504e84c182092;ЦУС филиала «Распределительные сети»;1026500522685;;
85ad43e92cc548a48e6ab1cb7e59ee9a;АО «Коми коммунальные технологии»;1151101010620;;
2c173497ab114b26b38bc4f503b2100c;Покровско-Стрешневская дистанция электроснабжения;1037739877295;;
74038a446a154c10a728b6d3154b3091;Магдагачинская дистанция электроснабжения Забайкальской дирекции энергообеспечения;1037739877295;;
c67b90c751054360b88239b6e8abae50;АО «Кондопожский ЦБК»;1181001008517;;
5601cfc075c94ca0b14464800007cfd8;ПАО «НЕФАЗ»;1020201881116;;
ff735fc322aa40d39f2069ae14adbaa1;Филиал ПАО «Россети Центр» – «Воронежэнерго»;1023601543327;;
b8c1f6301e26475bbaa32241bcfb570c;АО «Назымская НГРЭ»;1028600509002;;
54d88b7ece6d4430bfa5737697137a51;ФГУП «Комбинат «Электрохимприбор»;1026601766950;;
40cbc2f533da4e33b441657d9b1099be;АО «Транснефть - Западная Сибирь» на территории Красноярского края;1025500514489;;
b5bd1d651b654ac2af9f0fbc4160d884;Магнитогорская эл.станция ПСЦ;;;
006c4735f4ba41938eaff16bc43b808b;ООО «Варистор»;1150327015189;;
1a5b3f3b50fc40ae842d6dfdf5863ce0;Филиал ООО «Группа «Магнезит» в поселке городского типа Раздолинске;1047408000199;;
8e58e6b5bbea48cf83428657a7e8b42f;АО «Витимэнерго»;1023800732009;;
30142e8f85814bcb8412d8967578abc1;ПАО «Россети Томск»;1057000127931;;
04f477361ab841618a898efa0d5ef3d8;Филиал ПАО «ЭЛ5-Энерго» Конаковская ГРЭС;1046604013257;;
e6f312d1b9b2411badbdf85de0e07ed3;Великолукский завод электротехнического оборудования (ЗЭТО);;;
8a42fe86d090497da6483e83fa5494d1;ООО «УЛК «Разрез Аршановский»;1131901005500;;
88b64874b5254377ac0fb05d2ffea6f4;ООО «Восьмой Ветропарк ФРВ»;1197746404129;;
302e618b70b24cf28edf342170f60a34;ФКП «СМЗ»;1021300976058;;
338a110b60b441cd807de502cf60b3d2;АО «Энергетик»;1225400005368;;
273e90e46dba44deb80e59ae92b374e7;Siemens Industrial Turbomachinery AB (SIT AB);;;
9152d00470054aec826b6cc68ba63549;Филиал «Кировский» ПАО «Т Плюс»;1056315070350;;
4582390533ea49d5a7f5e2a756a342f0;ООО «Импульс»;1116658020269;;
a4326d4d3a6d49608b4ada0fa8b027ce;ОАО «Уфалейникель»;1027400543664;;
e47656e8cf51468395f9e1f0507d36fe;ООО «НОВАТЭК-ПУРОВСКИЙ ЗПК»;1048900851515;;
22ac8d29fc2e4105bc583005105a20e7;АЛЧЕВСКИЙ МЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ;1229400000158;;
395ef688a4bd433cbdcc8fa845eb3855;ЦУС Филиала ПАО «Россети Юг» - «Астраханьэнерго»;1023000820886;;
0ebedea2fa5b43a1b553b2d618ffdba7;ПАО «Акрон»;1025300786610;;
b3676cc8e3fb4533b71fc45ddb418b25;АО «Аганнефтегазгеология»;1028601866182;;
ce44ef3be8034b11b9b4890e7a87908f;Энергоимпульс+;;;
f28111a4ac4447dd95211f1f0157d60e;ООО «Искра-Энергосети»;1042402196891;;
290d0594080443f584e6d123c4477142;ООО «Сибирь-Энерго»;1154205008869;;
a4f130a2aa534328a9da470f133e14f6;ЗАО «Белгородский цемент»;1023100000274;;
83bb18a7c38a4804940ef8d2d0c4071c;ООО «Пятнадцатый ветропарк ФРВ»;1197746294811;;
ac20c005c5c448868e2b6ee798121b1d;ООО «ДОНЭКС»;1106191000134;;
081254aa57a645aebcc2120309273163;ООО «Техносервис-ПЭ»;1157449001830;;
aa42b5f56aff4e7ead7e643bd9bee0ae;MaxWatt Turbines;;;
d798743136904f47a82b2f011004ebed;АО «Чукотэнерго»;1028700586892;66f1fa28be77453cab924fd3fb0fc14f;
8fde5c29937a49b08c262fea47ed632f;Рыбинские моторы;;;
aa7cd41bbcc34c34804fabf5c1d2d948;Невский трансформаторный завод Волхов;;;
2033104189114e439b4c7d8921bf7668;Филиал АО «Сетевая компания» Приволжские электрические сети;1021602830930;;
2bf5582d97a4498d9a7568e366b447a0;Ярославское районное управление ООО «Транснефть - Балтика»;1024700871711;;
1db2312532b5438c82e4f17a38bb2f52;Филиал ПАО «Россети» - Южно-Уральское ПМЭС;1024701893336;;
60fdb14294864553ad4237ae51594e77;Филиал ПАО «Россети Центр» - «Липецкэнерго»;1046900099498;;
fc67340e1fed4e38b6a85e696a1b085d;ЗАО «ЗЭТО»;1026000901475;;
8e51d5560dc64acaa74b1bd825c4243f;ООО «Управляющая компания инфраструктурными объектами Республики Дагестан»;1220500010037;;
dfda5a209466444abefe97c411ba8bcc;ООО «БРЭСК»;1143256000073;;
9f0ca03e3d814c6ca07136dc69c6bcd8;УАО «Уралтранстром»;1026602315410;;
fca76087ea91497298d70d24b8609bd3;НПП Итран;;;
6c85c85e1adc45b0b90659d73cbb96d8;ФГУП ЛФ ЖДН;1239300005988;;
73b3a3d8a8a74146a636c824fb80a101;ООО «Энергосервис «Чкаловец»;1225400040051;;
cd817217cc2e49869ea3cfa015116dde;ООО «Мурашинский фанерный завод»;1154350004181;;
85a1589acbc047618fbeed9bc37f401c;Филиал ПАО «ОГК-2» Грозненская ТЭС;1052600002180;;
0c7759fa3e9a4abe879199122c1ac69b;"ООО ""СМТТ. Высоковольтные решения""";;;
ecc92936c63a45939fbb6e7db10761ac;ООО «РН-БГПП»;1175658018975;;
c279932efb674d02aa9b77f428bc9039;Kawasaki Heavy Industries;;;
e552e951360f431aac54dd7d95e8d253;ООО «Айкон Тайерс»;1044700561982;;
73436876b4af45529e545a4b219e1da2;ООО «Тепличный комбинат «Майский»;1021602862258;;
8efe301d13cc4e51b0dfe73278810d70;ООО «НОВАТЭК-ТАРКОСАЛЕНЕФТЕГАЗ»;1058901201920;;
a02f8219d9ec4e7eb53137dd2de76d60;ООО «РН-Уватнефтегаз»;1027201295395;;
d21c8122280a46a7a20c201006283051;Вологодская дистанция электроснабжения Северной дирекции по энергообеспечению;1037739877295;;
7421071c3d754405ab18a465b4f55a74;АО «СК Алтайкрайэнерго»;1102224005718;;
f29824d1b74841b5bd20cd7225a5e008;ООО СЗБН «ТОНУС»;1156658094340;;
2ba0bfe7f73c429fb0a25e71dea89223;АО «Металлист-Самара»;1026301520035;;
f64fa7b8b2ce4f76b8daa5e453b510f5;ООО «Электротеплосеть»;1043500723595;;
759a37f702a149e9b9d31e88498030a7;АО «ЭЛДИН»;1027600839001;;
16d2ab18765142c5bcde6f887106f9e9;ООО «СТН-Энергосети»;1105260010085;;
b486356aa12c4a3db9b05b562ce62a09;Филиал ПАО «Россети Урал» - «Пермэнерго»;1056604000970;;
ec7783b1d62e441887a5e3c05779aad2;АО «Сыктывкарский ЛПК»;1021101121194;;
928ac6cd9b7f4aabbdc7f18f43967e20;АО «Серебро Магадана»;1024900957070;;
e55ad115d1fb4290a47d3073d500dc1f;ООО «РусХимАльянс»;;;
0055d8b417d941619fd9a2a807671ef0;АО «ГНЦ НИИАР»;1087302001797;94d713c78a124a02b80619e51430cb67;
3fef8f5138994a5d97cc38a6c9671dba;Филиал АО «РИР Энерго» - «Воронежская генерация»;1056882304489;;
984b7b9f19324fba8dbc310138b4de87;ООО «Сладковско-Заречное»;1065611033652;;
771cc852e26e4522befb1eb65a1a9143;Филиал ПАО «Россети» - Нижегородское ПМЭС;1024701893336;;
d967bb515b604a869774de76d72b52aa;LDW;;;
bc8d41dcdeef400e8a022810e2ff2b7d;Филиал АО «Россети Тюмень» Когалымские электрические сети;1028600587399;;
