about;name;OrganisationRole_Objects
a53530780c5843f0a3850a16c64228b7;Владение ООО «РемЭнергоТранспорт»;
71b114447c194137b5405079798a2708;Владение ПАО «ЛУКОЙЛ»;
c65b325b467c4f4a9d6daeff3b935b0c;Владение МУП «ГОРЭЛЕКТРОСЕТИ»;
1cd0d280952f4718ae287cadb40d6326;Владение ЗАО АО «ТЭЦ ВИЗа»;
88577d3a3abe4d11b8f899ed19a85000;Владение ОИЯИ;
60b8438291c84fc6b10dd98e742cfb3b;Владение АО «ЛОЭСК»;
53d75270177a42d5b1f086a6cda0d170;Владение ОАО «Донуголь»;
a85f80dbf6764098b405ef50d0c00f69;Владение Обособленное подразделение Ленск ООО «Энергосеть»;
eb044a012cef43b387a27c0737668fe3;Владение ООО «ПСМА РУС»;
0c3625553cab43d1bc50d3895957d5b1;Владение ПАО «Северсталь»;
165ace2c360746868320375801a6c41e;Владение ООО «Тепличный комбинат «Майский»;
1a80c350ac2a45f8adf3a2499234187f;Владение ООО «Сетевик»;
1e3f14bd89624186bfc3b874f89f223a;Владение ПАО «Салют»;
2cc1168ab60d48eba6325462e5438cf9;Владение ГУП СК «Ставэлектросеть»;
eb015243eeaa4e8d94e824bb1c50575c;Владение ООО «Вектор»;
7f3780bbb21c4d36b9399bb56672961d;Владение АО «НЗ 70-летия Победы»;
735e75d0b5cd4ffa851765d38a7d0bdb;Владение ООО «Агропарк Урал»;
4e5737ea031e4bd0b6c943fc3e1aaf94;Владение АО «Мурманская областная электросетевая компания»;
b0e636739720430d9734a22c22f66331;Владение АО «СГК-Алтай»;
7bfefcdbae404fe798e8d9dfa005ed5f;Владение ЕМЗ;
41e795a15bf54659b7e675187678603e;Владение ООО ТК «Смоленский» ;
14a76f6333d141a4881adb9c314f23d2;Владение АО «Спасскцемент»;
e873942501154a808ab50b202bcb0e36;Владение АО «ГНЦ РФ - ФЭИ»;
e6056d0aa63546dbb2c2544c92b1b600;Владение ООО «Штарк Энерджи Серов»;
047c9949687544bd8cdc9e0586da6bcf;Владение ООО «Мокшанские розы»;
0cef7232e4924d4aa4443a3799cecf84;Владение ЗАО «СК «Ленинградский»;
37a96186791541968f5b384c8a6f5fba;Владение ООО «Соврудник»;
8fbb8d368b894f2c8518d772c4a1af95;Владение АО «ВЗХЕ»;
c2168a5270a8488e93eecfe84c33c7aa;Владение ООО «Татнефть-Энергосбыт»;
5559658e0cde4804ae65141d46d435ad;Владение ООО «Карат-ЦМ»;
487da557567e4f7c96aa7869147cead3;Владение ООО «Теплосервис»;
b86e42f255794979b9240880fbe72562;Владение ООО «Отечество»;
6945ff047a2a414cb315c1fcb27aa7a3;Владение ООО «МЭС»;
a716d76129df476cbade9b9c908ebcd5;Владение Филиал АО «АЭМ-технологии» «Атоммаш»;
306a366dab7e49808e511d9e0a091807;Владение ПАО «ЧЗПСН-Профнастил»;
aecd617f116c44f9ab0333db1b95f943;Владение ООО «Лысьва-теплоэнерго»;
e1538cfb2b1a428aa3a828c141282633;Владение ООО «Каширская ГРЭС»;
746a465d1ce9448b812a4a81b44c4516;Владение ООО «Байкальская энергетическая компания»;
c279221768ba4d5690d306fc47b7251d;Владение Филиал ПАО «Россети Урал» - «Свердловэнерго»;
dad53b81d71146fe8fb7e45a932d399b;Владение ООО «СЗМН»;
4dca4021e7124c78b0c6e5e4f1a53cdc;Владение АО «Металлургический завод «Электросталь»;
e37e8255733a4828a21440a33314e521;Владение ФКП «СМЗ»;
be6fcc99f7874e13887d27a8b30d23a9;Владение АО «Кольская ГМК»;
3e71fd35bb62464f8aa5829b34f13ce5;Владение ООО «Владыкино»;
e336f3182e5549a8a1a20681396ba6cb;Владение АО «ЦЭНКИ»;
4c275f779a4b453191622169dbc86a66;Владение АО «Комбинат КМАруда»;
4f52db2650824e2d8507fc84850c4295;Владение ООО «Спецэнергомаш»;
115e80f8238c4a878b327e0f9d3d13f7;Владение ООО «ГПП»;
68dd40c2750d45e7bb7a3baf370920dc;Владение ООО «КСЗ»;
70098c3c8bd946bda70deecabac61ab6;Владение АО «Калининградская генерирующая компания»;
45e24bdfbfc2447d9e7d48f134268011;Владение АО «Нью Форест Про»;
8c023f49175c4a678058e0afdd81c1a0;Владение ПАО «Саратовский НПЗ»;
15f46d4959da4691adc0f8721c4aa7e7;Владение АО «ЖСМ»;
958c0a4022e94d98a2ae40cea3aabd6d;Владение АО «Кемеровская генерация»;
e1c6b862ad644d2c93783839bdc1dce8;Владение ОАО «Тыретский Солерудник»;
76e80ddb05414301839930106c826fac;Владение АО «Копейский машзавод»;
f7bc52a924c24638bd10f8104aa962dd;Владение ООО «Кузница»;
29f96ba0e8584d37bfcb550e1729fe7e;Владение АО «СМК»;
1b422c2c29664fea83e3350e0c6457ae;Владение МУП «Водоканал»;
f5831b07f4b343e28018aba76be12256;Владение АО «Покровский рудник»;
e59b6f3d1c344effa96a972468fd67fe;Владение ООО «МЭС»;
3502fec8ce894dab90e1a5a7045fbf97;Владение ОАО «Динсксахар»;
2bbf03c79a2e47fdbcd7cbb0ea944289;Владение ООО «Дмитротарановский сахарный завод»;
8f35216923ed486c84af06b4d8ec3620;Владение ЗАО «Кристалл»;
4b2a46c03f66438c91a4791a50667cd3;Владение Администрация Белокалитвинского Района;
f01e9bd2fd354cac927684fccd2999b8;Владение ООО «Генерация»;
d441b729a0014e199dc66c5f742770d1;Владение АО «Кавминстекло»;
c5bb69c898cd4e8eb3e16fcb8144c6d0;Владение ПАО «ИЛ»;
c48be4b6d1c14fac9979ee3b38b6eb7d;Владение ООО «Шахтинская ГТЭС»;
9851716c07ba4bffb069e86e5a28ffc9;Владение ООО «ВСК»;
f68ab1afd13f47ba99671b6813a581a5;Владение АО «Оренбургские минералы»;
0a29526edfa04f54a1b0f32efc428793;Владение АО «Йошкар-Олинская ТЭЦ-1»;
55b3724c07f54f4197d10496d85349b0;Владение АО «СГ»;
ef5d26495afe4da3a8a9b56659ba5fd5;Владение ООО «Эггер Древпродукт Гагарин»;
357a098f24d94f598406d11019873863;Владение АО “ЦНИИмаш”;
7e988148e79f476c862bee394b2167e6;Владение ООО «ВИЭ»;
33d86edac68e4fffb387401c39e3f022;Владение ПАО «ОАК» - НАЗ «Сокол»;
09498b2e295d4d22a7a7c9ad1095d7af;Владение AO «КРЭМЗ»;
bb0f26b289b1457485667470793d0ef2;Владение ПАО «КГК»;
5aac969ae61f4908aa9a7bfb852d6d59;Владение ООО «Кольская ВЭС»;
9856e4fe9cdc4f5791e8f93a516dc653;Владение ООО «Восток-Энерго»;
868d3f2ea6e04c8b8deaa6c47f6d2896;Владение АО «Омсктрансмаш»;
0c13a458b7c04a259961e5b1436d9e1c;Владение ПАО «Нижнекамскшина»;
0ab02d5ee53e42f7a801648c2fb1eea9;Владение ООО «Континентал Калуга»;
fe82e35addff4923984342553e5093ef;Владение ПАО «МЗИК»;
c77f5f32aac54d7197260cc2670114b5;Владение ООО «ГлавКерамика»;
cb0b99804db943d3913776c36618abf4;Владение ООО «БГК»;
a4c690f5081f4d3fa144fae5c4a7f903;Владение ПАО «Калужский турбинный завод»;
dfe4de69ac694e62860ea839466d48d6;Владение АО «Мосгаз»;
8b73f0e82ad14aa4bc855f20eb6e7696;Владение ООО «Квартал Республики 205, Тюмень»;
a3ab3c8c89c2432185579faf9e17869c;Владение АО «Авиастар-ОПЭ»;
b0a6e52fb3b743929639abba50c99e6c;Владение АО «ЭН+ ГЕНЕРАЦИЯ»;
5a6911476d6d47cd8bc959e36999a044;Владение АО «Земетчинский сахарный завод»;
76809e1a982b49deaab12ea393320b15;Владение АО «РЭСС»;
7b9d4334725642c7845e42d8bb4b60d2;Владение АО «Котласский ЭМЗ»;
3334adcc1f644c38a8a3572257c9bb46;Владение АО «ДПО Пластик»;
94526d3f930540019b06d2dfa41da978;Владение Оскольский филиал АО «ЦЕМРОС»;
1d00dfc9bc954c0e84cb57bb777213f3;Владение ООО «Кимкано-Сутарский ГОК»;
0c6d1210eb974f918b4ac457a956061c;Владение АО «Мальцовский Портландцемент»;
53ba769a6490416390f57a23d9bd69b2;Владение АО ПТФК «Завод транспортного электрооборудования»;
a0b27372f371421cb90d692472c1ab07;Владение АО «Свет»;
fb2149c9c3724b4299e3bd62bb7c7a69;Владение ООО «Третий Ветропарк ФРВ»;
1e96c3073f974b56a634522539e8344b;Владение ООО «Санлайт Энерджи»;
6e19efedf6b7422592810ac2a88b8887;Владение АО «Корпорация развития Тульской области»;
9aef1daf1c4446a48c1d2ec9eb364db4;Владение ООО «Региональная энерго-сетевая компания»;
afcd73955e4849bcbb4f83e2cf7ca418;Владение ООО «ЛУКОЙЛ - КМН»;
0ce8ea71f7e94dd4b9aa02babeb5e0df;Владение ООО «ЭЛСК НН»;
8d5f62f7ab3641e38287758389eb3be3;Владение АО «СУМЗ»;
4c803f42d81647fab0425540a39a7ce9;Владение ООО «ЛУКОЙЛ-Волгоградэнерго»;
6cdb1bb4acfd479baf5a786cce05243f;Владение ООО «Энергосервис Звездного» ;
7d29e23bca334f8f90334e68b726f6d0;Владение ООО «БСК»;
8e2570169a5f4661acda189e2474d9d3;Владение ООО «АС «Иркутская»;
6e03af7ad37746a3bb07e7616c85dbc8;Владение ГУП РТ «Электрические сети»;
75a154227a3b4096b688f45edbdef158;Владение АО «РЭС»;
660fb9a3b34840689e9b22dc03d3cf0a;Владение ООО «ВОЛГАЭНЕРГОСЕТЬ-СНТ»;
466e67b570084291af62f7d7b1d50087;Владение АО «ПО «Стрела»;
476452b19c994f74b842a40c3b8cc896;Владение ООО «Одиннадцатый ветропарк ФРВ»;
1051dc2952444f0fb465d5fc15386e6e;Владение АО «Богучанский Алюминиевый Завод»;
061f754a5a3440b7810f9ddcba3add49;Владение АО «Тяжмаш»;
df536514b4a34b4aac308b3c2c9e1511;Владение АО «ТЭЦ «Белый ручей»;
d8ddb5f347254da79fc368418e64b3cf;Владение ООО «Автокотельная»;
b046133fb6604e219afdd6ac5ab0f916;Владение АО «БСЗ»;
f4dfe6b600e74ad38c8cfdb052c91703;Владение ООО «ВГК Транспортные системы»;
af49dd128f654a5284f58d81b5c4a1f2;Владение ООО «Биоджоуль»;
94e9bbdf0224442692e61784614c27dd;Владение ООО СЗБН «ТОНУС»;
9ce45983eef143c7a3ef338b82e92adc;Владение ООО «ЭНКТП»;
9b2dc917e31a458c8f1de060882da450;Владение ООО «ЛУКОЙЛ-Пермь»;
86e7ba9cad7042e398789ee3259b676d;Владение ООО «Электротяжмаш-Привод» ;
b61a2bef356845eb9c47a1bd1304227a;Владение ООО «Овощевод»;
df11f2ade712438bb19189a6f86a9e4c;Владение ФБУ «Администрация «Волго-Балт»;
e014118bd1e5465cb83b4a8e7b540208;Владение ООО «ЮжСталь»;
35692a4d3b084bd892702755247b195d;Владение АО «Тюменнефтегаз»;
43f8f2adcdee42888631bccae13d2c67;Владение АО «РИР» Филиал в г. Северске;
6d14e773bd3a4b0396a71dafe91c7990;Владение Октябрьская дирекция по энергообеспечению ОАО «РЖД»;
5ef52f5d720948bda0f5422ec6844315;Владение ПАО «АМЗ»;
7a6b800b413149a2b4a0f04fdd40b65a;Владение ПАО «ННК-Варьеганнефтегаз»;
208ebc36b2fc403fa7b29690b8a7f850;Владение ООО «КНГК-ИНПЗ»;
04fbb5c52167446cadce9767acea0ac1;Владение ООО «ЛТК «Свободный Сокол»;
59ccdf2904154d1f9f27cfe9836a1892;Владение Филиал ООО «УМК-Сталь» - «Металлургический завод «Электросталь Тюмени»;
bc72f5e7a53b45be8b9eca794df4e2e7;Владение ООО «ЛУКОЙЛ-Астраханьэнерго»;
11b7e9bbbe314de0aad99b368b724982;Владение ООО «ТЭС»;
708a5d85e7e945b387ef21b8e4b157f4;Владение ООО «СибЭнергоАктив-Иркутск»;
b23fd4ca8eb446c3a4e05c5b381e19de;Владение ООО «Ростсельмашэнерго»;
7d5ef89efa3741298d79f66fe0229541;Владение АО «ОЭЗ ППТ «Моглино»;
ab8bd0ec741c45debb387c1d54c1bbe9;Владение ООО «ШПК»;
87086614e8b142698253f6281bd66a05;Владение ООО «Седьмой Ветропарк ФРВ»;
a599217d0c97414a85a107a9516bd9d4;Владение ООО «РубЛит»;
65c3ef1c67e741db9175d37aea909ab6;Владение ООО «Агрокультура Групп»;
da8e2545a96045048ea2a6686c26ad61;Владение ООО «Нарпромразвитие»;
0bfc436a170e4c12991e843e63cee704;Владение ЗАО «Грязинский сахарный завод»;
2a61c24cc62541ce8e54fe8aed54c3fc;Владение АО «Элеконд»;
203187735895496ea731d06736e0867e;Владение ООО «ППК»;
512c2d59e1714413993babb6545414b1;Владение АО «Стенд»;
ac84aacec0b44972a4cb5fed719fc0f9;Владение АО «Разрез Колыванский»;
bce84af74dc64612b5d1b6dd5bcdc1a9;Владение ООО «ТГ-2»;
3b17b35a9bd149e0b0069683f3b7bb58;Владение АО «Облкоммунэнерго»;
8d7520ba76b74e0a94ffbbc84e9ce2fb;Владение АО «Горэлектросеть» (МПГЭС);
7522a907b9524d67b26fae477122452a;Владение ООО «НКНП»;
59aca084556647a5b9d3309dc3d26387;Владение ОАО «Красцветмет»;
6976194018334cb69f68c79d6134a798;Владение ООО «Челныводоканал»;
6de4ee1d39dc4c59be7d75fa6efe97d4;Владение АО «Сады Придонья»;
1c2a93e7d12248d8a34363e407d6c40b;Владение ООО «Энергосети Сибири»;
f9b2acd96b664c53879d0b5e1578dd6b;Владение АО «Ковдорский ГОК»;
dc9e8c6c0a62402598286e0407c3fec6;Владение ОАО «НПО ЦКТИ»;
b28c2afc9be945e8862a87bd45915045;Владение ООО «Корунд»;
d4f801451ae7428584378ac872380f7e;Владение АО «ЭКОПЭТ»;
a1d3ed2d9b5249c89c1188ce6d402fcc;Владение АО «АНПЗ ВНК»;
de7517490e6d4f4eb912a2550dd4d3a5;Владение ПАО «ТГК-2»;
bff113993dd44b018b0909dc3a635d90;Владение ООО «РУСАЛ Тайшет»;
d56beb57004f4bbe8bca285f6d51e745;Владение АО «Алтай-Кокс»;
b9c18eff903742f5807ac179ac078a55;Владение АО «КТК-Р»;
7a11d40a0511402396266541864530b9;Владение АО «РПМ»;
b3330c871fa94f3fa2b032166e01c335;Владение ООО «ЭкоГенерация»;
decc61cd93ea4345aba24e58107f7c51;Владение ООО «Керама Марацци»;
0111a8188c274426b897c4a64e27b71a;Владение АО «Ставровский завод АТО»;
758e3ffa8c974f83b7c48f646c3c35fd;Владение АО «Ново-Кемеровская ТЭЦ»;
caf2cfee322c405ea2019caec30fb1f6;Владение ООО «Ярославский ОПНМЗ им. Менделеева»;
ee1cb8b956a546ba92a4ede94b163546;Владение АО «ТОАЗ»;
a7c50b83d33e4088a4a4c45219da6a4d;Владение ООО «Камский кабель»;
007f6266cf7848e383ba2645d462ee90;Владение KEGOC;
14003107a959452aa0b214415f234728;Владение АО «Протон»;
6eac9faedf24483b9518d02146e6ca90;Владение ОАО «Каустик»;
f3ed8a0208e4481e80665e138d97a9e3;Владение ООО «Обогатительное оборудование»;
aafb04889e9140b3ac6625b661e0530a;Владение АО «Транснефть-Прикамье»;
988336695c694509a2d56fddb9af528c;Владение Совхоз Алексеевский;
23c1ad57903f40ef89edbd72aa005bf4;Владение ФКП «Комбинат «Каменский»;
f8451e6aa3c843fda1d2867970961a31;Владение АО «Черноморские магистральные нефтепроводы»;
9947923471534694a1d954ae51b55e90;Владение ООО «Ставролен»;
4c6f0f88ae984c259d376d596ab9d067;Владение ООО «Областная Энергосетевая Компания»;
c9fb10765c7949f4b101d1f5f0ad32c0;Владение ООО «Проктер энд Гэмбл – Новомосковск»;
17c81668de404676a2419f20b3458b14;Владение ОАО «РЖД»;
606581a72a894eb982b46ce53a02a9a5;Владение АО «Автомобильный завод «УРАЛ»;
2d646e08b3704f4f80fb17d720e859f0;Владение ООО «ЕвроХим-БМУ»;
949a5b3a60274fb5a2b909b3ab688196;Владение ООО «Энергоресурс»;
a7d00d7049304df8a39afb2187a1792a;Владение ООО «Енисей»;
12699a2bd0ac456e86bbde8233953858;Владение ПАО «НОВАТЭК»;
622aef4420844211bbf48ccfa59534e7;Владение ЗАО «Горняцкий водоканал»;
c6b8a2ace2224e019696a857a044ffbd;Владение АО «Ногликская ГЭС»;
dd31fa6aee3c4fb0a3a0455670d919f4;Владение АО «Ресурс»;
f331eebb1f964ef692d0f2f0c87f705b;Владение АО «Алтайский завод агрегатов»;
55fe085d826248919f2fa6680e549882;Владение ООО «ПГ Фосфорит»;
8c934b8d300d43bd8d1c0843dcfe71d9;Владение ООО «Сибэнергомаш-БКЗ»;
946cbae6e2c34052b089ac34f3add6ce;Владение ЗАО «Карабашмедь»;
17b23ffd71e94231b6436fffb2a86496;Владение АО «ЧМПЗ»;
934de5e68dbf4b59b0e29512c8ab70d6;Владение АО «Транснефть-Сибирь»;
6cad22d3f8a34912aecd723325cc8f27;Владение ООО «Атлас Трейлер»;
115208574fcc47a3b0225c9e6e4d196b;Владение АО «Россети Янтарь»;
76ccca1cb93346878e5c0eebb16a6a27;Владение ООО ИЦ «Сибирьэнергия»;
7753c4c1821c460db896e57811b8455d;Владение ООО «БумПак» ;
1362181ab5d04d0c95283ac58d45531b;Владение ООО «Марс»;
5600414be52b4513ac34cc4b21b7afeb;Владение АО «АК «Туламашзавод»;
ded2aa18f41048f3a81564d2b5ae5dcd;Владение ООО «ММК-ИНДУСТРИАЛЬНЫЙ ПАРК»;
dd4c2693cf1b4cccba08cb1f2d9178ba;Владение УТЭЦ котельного цеха Минудобрения;
f376a59b21f741a3a7cb279cc8003cbb;Владение ООО «ТК Ярославский»;
853fa4c2bcf14071a909dfce49df3e86;Владение ЗАО «Спецэнерго»;
39e609e02fd14e96977716b1b1d9cb15;Владение АО «Назаровская ГРЭС»;
dca09ba8a6d54402bf9de6094bcd9f8f;Владение Филиал ПАО «Россети Сибирь» - «Бурятэнерго»;
3dcb2a79f5734154bf05f87d11a453a5;Владение ООО «Амур Минералс»;
69d61e396aef4214b77a88927dccf4e8;Владение ООО «Волжский метанол»;
a8974a95f8884bacb92c7b4f3864b6b8;Владение ООО «Частная пивоварня «Афанасий»;
03344948c6c64a6084c8f29ab279b2d2;Владение ООО Энергосеть;
67fcb0e8af11483d94bc0c52bf65f0ad;Владение ООО «Уралтрансмаш»;
cb61d8e3577c4861b592cc2e4a172a7c;Владение ООО «ЭПС»;
64ce0e1b5f7f4b49b9e29db5a8a59606;Владение ООО «Тераватт»;
bf219aac36b343e688d91a2e123f55a4;Владение АО «РНГ»;
fc8916ff2ceb4cdb9731abee74b8ac30;Владение ООО «НКМЗ»;
cc42a86493144263862ed9df6b301176;Владение ОOО «ЗСЭМЗ»;
3d1ac191a1dd49da9fac1f2798393b0b;Владение ООО «Хаят Кимья»;
ede5046ba97648a0b42520687c78e882;Владение ООО «ПромТехноПарк»;
2f1ecf86f279459489d7a26ea4eed30b;Владение АО «Ижорский трубный завод»;
c3c9bcb993304601b795c78dd2fd0aff;Владение ПАО «РУСАЛ Братск»;
f7bcd392009544f1b3ff8a37313f4475;Владение Филиал АО «ТГК-16» - Казанская ТЭЦ-3;
dfafb62e09db4a798ea5d50d5521427a;Владение АО «Машзавод «Штамп»;
f9fd579215864b8bbc2499148ddded20;Владение Филиал ПАО «ОГК-2» Грозненская ТЭС;
0f1a818d71c0470384b0e889e6683b67;Владение ООО «КНАУФ ГИПС НОВОМОСКОВСК»;
a48f331c910247f995c63bec9106f9cf;Владение ООО «Сангалыкский диоритовый карьер»;
0e7af2756d034f7d932131485fba49cf;Владение ООО «МЭК»;
bace484151304fabbe114f4c7de7edff;Владение АО «Кавказцемент»;
f502e49009084dbe973c20ac1a199d2f;Владение АО «Альметьевские тепловые сети»;
530eca8c001040578a3309a636ec0b21;Владение АО «НЗХС»;
d815fa237c2d4343b3b27856b696106e;Владение ООО «Первый Ветропарк ФРВ»;
e61335327f4448edab10df1c65bcd965;Владение ООО «Перспектива»;
6a96993151b3494b896d6f4da0a41615;Владение ПАО «ЧКПЗ»;
de79642e4eb84cc4aadf098cad8980d5;Владение Акционерное общество «Ветроэнергетика Уралан»;
dd9f6e6e7fb6411694df9421e906b946;Владение ООО «Газпром добыча Ямбург»;
a298503f36fd40b598c68522ddeac0d8;Владение АО «Уралоргсинтез»;
1f18bade9fe749ce80a88f7a28711960;Владение Филиал ПАО «Россети Центр» - «Брянскэнерго»;
39a0e24e1a2f440b923b0b7cb1d68296;Владение Северо-Кавказская дирекция по энергообеспечению ОАО «РЖД»;
7ad02126aa824cf699bdf1ea64346d64;Владение ООО «ВКМ-Сталь»;
07d2d0107c7c4123b4c0e313272ff80d;Владение ООО «Друза»;
1b69aa26ca22430c94990a72adfade34;Владение ООО «ПЭС – НК»;
a5ff6e141a2b4f17aec51bdc0de62bf5;Владение ООО «НГБП»;
0840c0b145ae4efeb80123d9d3769c27;Владение АО «ПСК»;
451e00735a7e42e8a304877ffe29d494;Владение ФАУ «ЦАГИ»;
4f26824a53e7472b8f0ef2f5c09289ce;Владение УФСИН России по Курской Области;
7fb3a738c4fc4c3c9c1bf5aaa7e9763c;Владение ООО «САМАРАТРАНСНЕФТЬ-ТЕРМИНАЛ»;
8d1af14601a24da998159102805d887c;Владение Филиал Гохрана России - «Объект «Урал»;
86323734d68a4cee84e2bc92a037a8a9;Владение Augstsprieguma tikls;
5a8345fa7d91401284b20cb2cf7f52df;Владение АО «РКЦ «Прогресс»;
60ad1e2ee9804d3cb9411ccb52ed6da5;Владение ООО «ЯЭСК»;
5741f0081f084cbb857d4604a8d87c71;Владение ООО «Павловоэнерго»;
95fdc714fe574e0b94f1736fc89c9b63;Владение МУП «ЭЛЕКТРИЧЕСКИЕ СЕТИ» ГОРОДСКОГО ОКРУГА ГОРОД СТЕРЛИТАМАК;
ac1bd17a8cb845c6a760358d2a098ced;Владение АО «Тамбовская сетевая компания»;
be3e8f46971c48a5b2717c6c2d527c4c;Владение ООО «РН-Уватнефтегаз»;
8cea97ea9dd3438fb7e347a97297f773;Владение ПАО «Силовые машины»;
c082d34e3a7d4919827000d7039c90cd;Владение АО «Тепличное»;
75ba4a126b1847df8dcbce390bc61c05;Владение АО «ТАНЕКО»;
623a387158874181a46dfb66b801f2ed;Владение АО «ПОЛИЭФ»;
2c56f9c335d849dbaa8b38da0014b8ec;Владение Приволжская дирекция по энергообеспечению Трансэнерго ОАО «РЖД»;
2352471b966945c29b6105e9064d7673;Владение АО «Научно-производственная корпорация «Уралвагонзавод»;
c02ef648709c42cebb26cd8b64c1c462;Владение Восточно-Сибирская дирекция по энергообеспечению ОАО «РЖД»;
4ba1e8dc0ce147d09da1b2a2027bc965;Владение ООО «БКФ»;
326ab519c2cd4e5e8a5670021dbfe693;Владение ООО «ЕвроХим-ВолгаКалий»;
017de88885e54386aee5a832ff0f7570;Владение ООО «ИЖЭК»;
b58b39537d7b4fd9b8c0cc0547d5327a;Владение ООО «ТЭСК»;
bb2f0770f4474a7ea5658f6f9aef6f60;Владение ОАО «СПЗ»;
3962f2a14a914dbfa12e63f3e32f2972;Владение ООО «НСТЭЦ»;
91e03efea95e406b8179ad25a014ea66;Владение ЗАО «ЭнергоГрупп»;
a54f921477624e7aaa0e2a0e437adef4;Владение ООО «ЭТК»;
feb88a42ac4c49b98d352bb215e8d57c;Владение ООО «Энергологистик»;
aa09b0b2cf2e47c5ac4a06473d42ab24;Владение ООО «Сетевая территориальная компания»;
ccb5aa82af3e4c91a4104c9b3c3e334d;Владение АО «ПО «Север»;
c759ab2b592545e0809bad0aab2ff5a3;Владение АО «Онежский ЛДК»;
063666ef80034b8bb66d490ebaa2cece;Владение ООО «ВЭСК»;
891031f1d3854d39a0832bb77439947c;Владение ООО «Русагро – Белгород» - Филиал «Ника»;
cdded242cec949779802d94e130670d2;Владение АО ТФ «Ватт»;
272d2b08d7254badbd61288d7d54ad7c;Владение АО «КМЭЗ»;
e7edc6602e2e4ecda29545b574be2eba;Владение АО «МЦБК»;
923195b02e7248a3a5101b084675cbe6;Владение АО «Донэнерго»;
f89aae4583a047c48b26e6930793acae;Владение ООО «ПРОМТЕХ»;
0de97185d2ea4757a43e8b6c70b426d3;Владение ООО «Саратоворгсинтез»;
ce754f392933498996ca7c52f3b3873c;Владение Филиал ПАО «Россети Центр и Приволжье» - «Рязаньэнерго»;
04252777f4fd44d68d03403abef7ce63;"Владение АО ГК ""Титан""";
303384d637284839961a6bf984ee3399;Владение АО «Сегежский ЦБК»;
